name,sector_name,industry_name,country_id,country_name
Seraphim Solar,Energy and Utilities,Solar Panel Manufacturing,98,China
Serco Defence,Aerospace and Defense,Defense Logistics & Support,115,United Kingdom
Serco Group,Real Estate,Facility Management,115,United Kingdom
Serendipity Labs,Real Estate,Co-Working Spaces,151,United States
SerenityOS,Technology,Operating Systems,114,Sweden
Serenova (Lifesize),Telecommunications and ICT,Contact Center Solutions,151,United States
Seres,Automobile,Electric Vehicles,151,United States
Serravalle Designer Outlet,Retail,Outlet Malls,140,Italy
Serum Institute of India,Healthcare and Pharmaceuticals,Vaccines,81,India
ServiceChannel,Real Estate,Facility Management,151,United States
ServiceMaster Brands,Construction and Engineering,Building Maintenance,151,United States
ServiceNow,Technology,Enterprise Software,151,United States
ServiceNow Facilities Management,Real Estate,Facility Management,151,United States
Seven & I (7-Eleven),Retail,Grocery Chains,100,Japan
Seven & I Food Systems,Food and Beverage,Food Service & Restaurants,100,Japan
Seven Corners,Insurance,Travel Insurance,151,United States
Seven Corners,Travel and Tourism,Travel Insurance Providers,151,United States
Seven West Media,Media and Entertainment,Media Conglomerates,185,Australia
Severn Trent,Energy and Utilities,Water Utilities,115,United Kingdom
Severstal PJSC,Manufacturing,Steel & Metal Products,132,Russia
Shacman,Automobile,Commercial Trucks,98,China
Shahlon Group,Manufacturing,Textile Manufacturing,81,India
Shake Shack,Travel and Tourism,Restaurant Chains (Tourist-Focused),151,United States
Shalimar Paints,Chemicals,Paints & Coatings,81,India
Shandong Ruyi Technology Group,Manufacturing,Textile Manufacturing,98,China
Shanghai Stock Exchange,Banking & Financial Services,Stock Exchanges,98,China
Shangri-La Hotels and Resorts,Travel and Tourism,Hotels & Resorts,99,Hong Kong
Shangri-La Management,Travel and Tourism,Hospitality Management,99,Hong Kong
Shapeways,Technology,3D Printing,151,United States
Shapoorji Pallonji Group,Construction and Engineering,Construction Services,81,India
Sharpen Technologies,Telecommunications and ICT,Contact Center Solutions,151,United States
Shaw Communications,Telecommunications and ICT,Broadband Providers,150,Canada
Shein,Retail,Fast Fashion,94,Singapore
Shelf Drilling,Energy and Utilities,Offshore Drilling,71,United Arab Emirates
Shell,Energy and Utilities,Oil Exploration,115,United Kingdom
Shell,Energy and Utilities,Natural Gas,115,United Kingdom
Shell CANSOLV,Energy and Utilities,Carbon Capture,150,Canada
Shell Chemicals,Chemicals,Petrochemicals,123,Netherlands
Shell LNG,Energy and Utilities,LNG Terminals,115,United Kingdom
Shell Lubricants,Chemicals,Lubricants & Greases,123,Netherlands
Shell Recharge,Automobile,Charging Infrastructure,123,Netherlands
Shell Trading,Energy and Utilities,Energy Trading,115,United Kingdom
Shenzhou International Group,Manufacturing,Textile Manufacturing,98,China
Sherwin-Williams Company,Chemicals,Paints & Coatings,151,United States
Shiftall (Panasonic),Technology,AR/VR Hardware,100,Japan
Shilla Duty Free,Retail,Duty-Free Shops,104,South Korea
Shimadzu Corporation,Healthcare and Pharmaceuticals,Medical Imaging,100,Japan
Shimizu Corporation,Construction and Engineering,Commercial Construction,100,Japan
Shimizu Corporation,Real Estate,Sustainable Buildings,100,Japan
Shin-Etsu Chemical,Chemicals,Electronic Chemicals,100,Japan
Shinagawa Pharmaceuticals,Healthcare and Pharmaceuticals,Pharmacy Chains,100,Japan
Shinsegae,Retail,Department Stores,104,South Korea
Shiseido,Retail,Beauty Retailers,100,Japan
Shiseido Company,Manufacturing,Consumer Goods,100,Japan
Shmoop,Education,Test Preparation Services,151,United States
Shopify,Retail,E-commerce Marketplaces,150,Canada
Shopify Fulfillment Network,Transportation and Logistics,E-commerce Logistics,150,Canada
Shorelight Education,Education,Educational Consulting,151,United States
Shouldice Hospital,Healthcare and Pharmaceuticals,Health Tourism,150,Canada
Showfields,Retail,Pop-Up Retail,151,United States
Shueisha,Media and Entertainment,Publishing,100,Japan
Shueisha Education,Education,Educational Publishing,100,Japan
Sibros,Automobile,Automotive Software,151,United States
Sidley Austin,Real Estate,Real Estate Law,151,United States
Sidley Austin,Professional Services,Legal Services,151,United States
Siegfried Holding AG,Chemicals,Pharmaceutical Chemicals,124,Switzerland
Sielaff GmbH,Retail,Vending Machines,119,Germany
Siemens,Energy and Utilities,Smart Grids,119,Germany
Siemens,Energy and Utilities,Utility-Scale Storage,119,Germany
Siemens,Technology,IoT Devices,119,Germany
Siemens,Energy and Utilities,Energy Efficiency,119,Germany
Siemens AG,Manufacturing,Industrial Machinery,119,Germany
Siemens Energy,Energy and Utilities,Power Plant Engineering,119,Germany
Siemens Energy,Manufacturing,Renewable Energy Equipment,119,Germany
Siemens Gamesa,Manufacturing,Renewable Energy Equipment,148,Spain
Siemens Gamesa,Energy and Utilities,Wind Farm Operations,148,Spain
Siemens Gamesa,Energy and Utilities,Renewable Energy,148,Spain
Siemens Healthineers,Manufacturing,Medical Devices,119,Germany
Siemens Healthineers,Healthcare and Pharmaceuticals,Medical Imaging,119,Germany
Siemens eMobility,Automobile,Charging Infrastructure,119,Germany
Siemon,Telecommunications and ICT,Fiber Optics,151,United States
Sierra Nevada Corporation,Aerospace and Defense,Spacecraft & Satellite Manufacturing,151,United States
Sierra Wireless,Telecommunications and ICT,IoT Solutions,150,Canada
Sigfox,Telecommunications and ICT,IoT Solutions,118,France
Sigfox,Technology,IoT Devices,118,France
Signet Jewelers (Kay/Zales),Retail,Jewelry Retail,115,United Kingdom
Signify (Philips Lighting),Energy and Utilities,Energy Efficiency,123,Netherlands
Signium International,Professional Services,Executive Search,119,Germany
Sika AG,Chemicals,Construction Chemicals,124,Switzerland
Sika AG,Manufacturing,Building Materials,124,Switzerland
Sika AG,Chemicals,Adhesives & Sealants,124,Switzerland
Sika AG,Chemicals,Specialty Chemicals,124,Switzerland
Silver Lake,Banking & Financial Services,Private Equity,151,United States
Silver Spring Networks (Itron),Energy and Utilities,Smart Grids,151,United States
Silversea Cruises (Royal Caribbean),Travel and Tourism,Cruise Lines,122,Monaco
Sime Darby Plantation,Food and Beverage,Oils & Fats,91,Malaysia
Simon & Schuster,Media and Entertainment,Publishing,151,United States
Simon Property Group,Real Estate,Commercial Property,151,United States
Simon Property Group,Retail,Outlet Malls,151,United States
Simon Property Group,Real Estate,Mixed-Use Projects,151,United States
Simon Property Group,Construction and Engineering,Real Estate Development,151,United States
Simon Property Group,Real Estate,REITs,151,United States
Simon-Kucher & Partners,Professional Services,Management Consulting,119,Germany
Simon-Kucher Health,Professional Services,Healthcare Consulting,119,Germany
SimpliPhi Power,Energy and Utilities,Battery Storage,151,United States
SimpliSafe,Real Estate,Smart Home Tech,151,United States
Simplilearn,Education,Vocational Training,151,United States
Simplot Food Group,Food and Beverage,Frozen Foods,151,United States
Simpson Thacher & Bartlett,Real Estate,Real Estate Law,151,United States
Simthetiq,Aerospace and Defense,Training & Simulation Systems,151,United States
Singapore Airlines,Transportation and Logistics,Airline Passenger Services,94,Singapore
Singapore Airlines,Travel and Tourism,Airlines,94,Singapore
Singapore Airlines Cargo,Transportation and Logistics,Air Cargo,94,Singapore
Singapore Changi Airport,Transportation and Logistics,Airport Operations,94,Singapore
Singapore Changi Airport,Aerospace and Defense,Airport Infrastructure & Services,94,Singapore
Singapore Changi Airport,Travel and Tourism,Airport Operators,94,Singapore
Singapore Exchange,Banking & Financial Services,Stock Exchanges,94,Singapore
Singapore Exhibition & Convention Bureau,Travel and Tourism,Event Tourism,94,Singapore
Singapore Post,Transportation and Logistics,E-commerce Logistics,94,Singapore
Singapore Tourism Board,Travel and Tourism,Tourism Boards,94,Singapore
Singer Vehicle Design,Automobile,Classic Car Restoration,151,United States
Singita,Travel and Tourism,Luxury Travel,54,South Africa
Singtel,Telecommunications and ICT,Wireless Carriers,94,Singapore
Sinofert Holdings,Chemicals,Fertilizers & Agrochemicals,98,China
Sinofert Holdings,Agriculture,Fertilizers & Nutrients,98,China
Sinohydro,Energy and Utilities,Hydropower,98,China
Sinopec,Energy and Utilities,Oil Exploration,98,China
Sinopec (China Petroleum & Chemical),Manufacturing,Chemical Manufacturing,98,China
Sinopec Chemical,Chemicals,Petrochemicals,98,China
Sinopec Group,Manufacturing,Plastic & Rubber Products,98,China
Sinopec Lubricant Company,Chemicals,Lubricants & Greases,98,China
Sinopec Plastics,Chemicals,Plastic Resins,98,China
Sinotrans,Transportation and Logistics,Trucking & Road Freight,98,China
Sinotrans,Transportation and Logistics,Third-Party Logistics (3PL),98,China
Sinovac Biotech,Healthcare and Pharmaceuticals,Vaccines,98,China
Sinterit,Technology,3D Printing,130,Poland
Sipcam-Oxon Group,Agriculture,Pesticides & Herbicides,140,Italy
Siqura B.V.,Aerospace and Defense,Air Traffic Management Systems,123,Netherlands
Sirius XM Holdings,Media and Entertainment,Radio Broadcasting,151,United States
Sisense,Technology,Data Analytics,151,United States
SiteMinder,Travel and Tourism,Travel Technology,185,Australia
Six Flags Entertainment,Media and Entertainment,Theme Parks,151,United States
Sixt SE,Transportation and Logistics,Vehicle Leasing & Rental,119,Germany
Sixt SE,Automobile,Car Rental Services,119,Germany
Sixt SE,Travel and Tourism,Car Rental Services,119,Germany
Skadden Arps,Professional Services,Legal Services,151,United States
Skadden Arps,Real Estate,Real Estate Law,151,United States
Skanska,Real Estate,Sustainable Buildings,114,Sweden
Skanska AB,Construction and Engineering,Commercial Construction,114,Sweden
Skechers USA,Manufacturing,Apparel & Footwear,151,United States
Skidmore Owings & Merrill Urban Design,Construction and Engineering,Urban Planning,151,United States
"Skidmore, Owings & Merrill (SOM)",Real Estate,Sustainable Buildings,151,United States
Skift,Travel and Tourism,Travel Media & Publishing,151,United States
Skills Future Singapore,Education,Vocational Training,94,Singapore
Skillshare,Education,Online Learning Platforms,151,United States
Skillsoft,Education,Corporate Training,151,United States
Sklar Surgical Instruments,Healthcare and Pharmaceuticals,Surgical Instruments,151,United States
Skrill,Banking & Financial Services,Payment Processing,115,United Kingdom
Skuld,Insurance,Marine Insurance,113,Norway
Skye Perry Agriculture,Insurance,Crop Insurance,185,Australia
Skyline Partners,Insurance,Parametric Insurance,151,United States
Skype (Microsoft),Telecommunications and ICT,VoIP Services,151,United States
Skyscanner,Travel and Tourism,Online Travel Agencies,115,United Kingdom
Skyscape Medical Apps,Healthcare and Pharmaceuticals,Medical Education,151,United States
Skysoft-ATM,Aerospace and Defense,Air Traffic Management Systems,144,Portugal
Sleemon (Shanghai),Manufacturing,Furniture Manufacturing,98,China
Slice Labs,Insurance,InsurTech Platforms,151,United States
SmallChange,Real Estate,Real Estate Crowdfunding,151,United States
Smallhold,Agriculture,Sustainable Agriculture,151,United States
SmartGames,Education,Educational Toys & Games,117,Belgium
Smarter Grid Solutions,Energy and Utilities,Smart Grids,115,United Kingdom
Smith & Nephew,Manufacturing,Medical Devices,115,United Kingdom
Smith & Nephew,Healthcare and Pharmaceuticals,Medical Robotics,115,United Kingdom
Smith & Nephew,Healthcare and Pharmaceuticals,Surgical Instruments,115,United Kingdom
Smithfield Foods,Manufacturing,Food Processing,151,United States
Smithfield Foods (WH Group),Agriculture,Food Processing (Agricultural Output),151,United States
Smithfield Foods (WH Group),Agriculture,Livestock Production,151,United States
Smurfit Kappa Group,Manufacturing,Paper & Pulp,110,Ireland
Smyths Toys,Retail,Toy Stores,115,United Kingdom
Snapask,Education,Tutoring Services,99,Hong Kong
Snapchat (Snap Inc.),Media and Entertainment,Social Media,151,United States
Snowflake,Technology,Data Analytics,151,United States
Snyder's-Lance (Campbell Soup),Food and Beverage,Snack Foods,151,United States
Snøhetta,Professional Services,Architecture & Design Services,113,Norway
SoFi,Banking & Financial Services,Consumer Finance,151,United States
SoFi,Banking & Financial Services,FinTech,151,United States
SoFi Home Loans,Real Estate,Mortgage Brokering,151,United States
Sobha Limited,Construction and Engineering,Residential Construction,81,India
Sobute New Materials,Chemicals,Construction Chemicals,98,China
Société Générale,Banking & Financial Services,Commercial Banking,118,France
Société Générale Trade Finance,Banking & Financial Services,Trade Finance,118,France
Socotra,Insurance,InsurTech Platforms,151,United States
Sodexo,Food and Beverage,Food Service & Restaurants,118,France
Sodexo Facilities,Real Estate,Property Management,118,France
Sodexo Facilities,Real Estate,Facility Management,118,France
Sodexo Facility Management,Construction and Engineering,Building Maintenance,118,France
Sodiaal Cooperative,Agriculture,Agricultural Cooperatives,118,France
Sodiaal Group,Agriculture,Dairy Farming,118,France
Sodiaal Group,Food and Beverage,Dairy Products,118,France
Sodrugestvo Group,Agriculture,Agribusiness & Commodity Trading,132,Russia
SoftBank Corp.,Telecommunications and ICT,Wireless Carriers,100,Japan
SoftBank Robotics,Technology,Robotics,100,Japan
Software AG,Telecommunications and ICT,IoT Solutions,119,Germany
Sol Group,Chemicals,Industrial Gases,140,Italy
Solar Industries India,Chemicals,Explosives & Pyrotechnics,81,India
SolarEdge Technologies,Manufacturing,Renewable Energy Equipment,61,Israel
Solenis LLC,Chemicals,Water Treatment Chemicals,151,United States
Soletanche Bachy,Construction and Engineering,Specialty Contracting,118,France
Solid Power,Automobile,EV Batteries,151,United States
Solvay Composites,Aerospace and Defense,Aerospace Structures & Composites,117,Belgium
Solvay Industrial Cleaners,Chemicals,Industrial Cleaners,117,Belgium
Solvay Personal Care,Chemicals,Cosmetic Chemicals,117,Belgium
Solvay SA,Manufacturing,Chemical Manufacturing,117,Belgium
Solvay SA,Chemicals,Specialty Chemicals,117,Belgium
Sompo Holdings,Insurance,Liability Insurance,100,Japan
Sompo Japan Agriculture Insurance,Agriculture,Agricultural Finance & Insurance,100,Japan
Sonatrach,Energy and Utilities,Natural Gas,1,Algeria
Sonatrach LNG,Energy and Utilities,LNG Terminals,1,Algeria
Sonder,Real Estate,Vacation Rentals,151,United States
Sonder,Travel and Tourism,Vacation Rentals,151,United States
Soneva Management,Travel and Tourism,Hospitality Management,95,Thailand
Soneva Resorts,Travel and Tourism,Luxury Travel,95,Thailand
Soneva Resorts,Travel and Tourism,Hotels & Resorts,95,Thailand
Sonic Healthcare,Healthcare and Pharmaceuticals,Diagnostic Labs,185,Australia
SonicWall,Telecommunications and ICT,Network Security,151,United States
Sonida Senior Living,Real Estate,Senior Living Facilities,151,United States
Sony (PlayStation),Technology,Gaming Consoles,100,Japan
Sony Group Corporation,Media and Entertainment,Media Conglomerates,100,Japan
Sony Interactive Entertainment,Media and Entertainment,Video Games,100,Japan
Sony Music Entertainment,Media and Entertainment,Music Labels,100,Japan
Sony Pictures Entertainment,Media and Entertainment,Film Production,151,United States
Sony Pictures Imageworks,Media and Entertainment,Animation & VFX,151,United States
Sony Pictures Television,Media and Entertainment,Television Broadcasting,151,United States
Sony PlayStation VR,Technology,AR/VR Hardware,100,Japan
Sony Semiconductor,Manufacturing,Semiconductor Manufacturing,100,Japan
Sophos,Telecommunications and ICT,Network Security,115,United Kingdom
Sorbonne University,Education,Higher Education (Universities),118,France
Sotheby's International Realty,Real Estate,Brokerage Services,151,United States
Sotheby's International Realty,Real Estate,Luxury Estates,151,United States
Soudal Group,Chemicals,Adhesives & Sealants,117,Belgium
South African Tourism,Travel and Tourism,Tourism Boards,54,South Africa
Southern Company,Energy and Utilities,Electricity Distribution,151,United States
Southern Gas,Chemicals,Industrial Gases,81,India
Southern Water,Energy and Utilities,Water Utilities,115,United Kingdom
Southwest Airlines,Transportation and Logistics,Airline Passenger Services,151,United States
Southwest Airlines,Travel and Tourism,Airlines,151,United States
Space NK,Retail,Beauty Retailers,115,United Kingdom
SpaceX,Aerospace and Defense,Spacecraft & Satellite Manufacturing,151,United States
SpaceX,Aerospace and Defense,Space Launch Services,151,United States
SpaceX (Starlink),Technology,Satellite Tech,151,United States
SpaceX (Starlink),Telecommunications and ICT,Satellite Communications,151,United States
Spaces (IWG),Real Estate,Co-Working Spaces,123,Netherlands
Spain Tourism Board (Turespaña),Travel and Tourism,Tourism Boards,148,Spain
Spark New Zealand,Telecommunications and ICT,Broadband Providers,186,New Zealand
Spartan Chemical Company,Chemicals,Industrial Cleaners,151,United States
Special Olympics,Education,Special Education Services,151,United States
Spencer Stuart,Professional Services,Human Resources Consulting,151,United States
Spencer Stuart,Professional Services,Executive Search,151,United States
Sphero,Education,STEM Education,151,United States
Spin Master,Retail,Toy Stores,150,Canada
Spinnin' Records,Media and Entertainment,Music Labels,123,Netherlands
Spire Global,Telecommunications and ICT,Satellite Communications,151,United States
Spire Global,Aerospace and Defense,Spacecraft & Satellite Manufacturing,151,United States
Spire Global,Aerospace and Defense,Satellite Services,151,United States
Spire Global,Technology,Satellite Tech,151,United States
Spireon,Automobile,Vehicle Telematics,151,United States
Spirit AeroSystems,Aerospace and Defense,Aircraft Engines & Components,151,United States
Spirit AeroSystems,Aerospace and Defense,Aerospace Structures & Composites,151,United States
Splunk,Technology,Data Analytics,151,United States
Sports Direct (Frasers Group),Retail,Sporting Goods,115,United Kingdom
Spot Pet Insurance,Insurance,Pet Insurance,151,United States
Spotify Studios,Media and Entertainment,Podcasting,114,Sweden
Spring Education Group,Education,Early Childhood Education,151,United States
Springer Nature,Media and Entertainment,Publishing,119,Germany
Springer Nature Education,Education,Educational Publishing,119,Germany
Square,Banking & Financial Services,FinTech,151,United States
Square,Banking & Financial Services,Payment Processing,151,United States
Square Enix,Media and Entertainment,Video Games,100,Japan
Square Yards,Real Estate,Real Estate Tech,81,India
Squire Patton Boggs,Real Estate,Real Estate Law,115,United Kingdom
St. Joe Company,Real Estate,Land Acquisition,151,United States
Staffline Group,Professional Services,Outsourcing & Staffing,115,United Kingdom
Stagecoach Bus,Travel and Tourism,Transportation Services (Buses/Shuttles),115,United Kingdom
Stagecoach Group,Transportation and Logistics,Public Bus Transport,115,United Kingdom
Stagwell,Professional Services,Marketing & Advertising,151,United States
Standaard Boekhandel,Retail,Bookstores,117,Belgium
Standard Chartered,Banking & Financial Services,Commercial Banking,115,United Kingdom
Standard Chartered Trade,Banking & Financial Services,Trade Finance,115,United Kingdom
Standard Club (NorthStandard),Insurance,Marine Insurance,115,United Kingdom
Standard Fireworks,Chemicals,Explosives & Pyrotechnics,81,India
Standard Insurance,Insurance,Disability Insurance,151,United States
StandardAero,Aerospace and Defense,MRO Services,151,United States
Stanford Online,Education,Open Courseware Providers,151,United States
Stanford University,Education,Higher Education (Universities),151,United States
Stantec,Professional Services,Engineering Consulting,150,Canada
Stantec,Construction and Engineering,Civil Engineering,150,Canada
Stantec Architecture,Construction and Engineering,Architectural Services,150,Canada
Stantec Community Development,Construction and Engineering,Urban Planning,150,Canada
Stantec Design,Professional Services,Architecture & Design Services,150,Canada
Stantec Design,Construction and Engineering,Engineering Design,150,Canada
Stantec Environmental,Construction and Engineering,Environmental Engineering,150,Canada
Stantec Environmental,Professional Services,Environmental Consulting,150,Canada
Stantec PM,Construction and Engineering,Project Management,150,Canada
Stantec Surveying,Construction and Engineering,Surveying & Mapping,150,Canada
Stantec Sustainability,Construction and Engineering,Green Building Consulting,150,Canada
Stanton Chase,Professional Services,Executive Search,151,United States
Staples EasyTech,Technology,Tech Repair Services,151,United States
Star Energy,Energy and Utilities,Geothermal Plants,89,Indonesia
StarHub,Telecommunications and ICT,Broadband Providers,94,Singapore
StarLeaf,Telecommunications and ICT,Unified Communications,115,United Kingdom
Starboard Cruise Services,Retail,Duty-Free Shops,151,United States
Starbucks,Travel and Tourism,Restaurant Chains (Tourist-Focused),151,United States
Starbucks Coffee Company,Food and Beverage,Coffee & Tea,151,United States
Starbucks Corporation,Food and Beverage,Food Service & Restaurants,151,United States
Starlink (SpaceX),Telecommunications and ICT,Rural Connectivity,151,United States
Starzplay,Media and Entertainment,Video Streaming,151,United States
StatPearls Publishing,Healthcare and Pharmaceuticals,Medical Education,151,United States
State Farm,Insurance,Auto Insurance,151,United States
State Farm,Insurance,Property Insurance,151,United States
State Farm,Insurance,Disability Insurance,151,United States
State Grid Corporation of China,Energy and Utilities,Electricity Distribution,98,China
State Power Investment Corporation,Energy and Utilities,Hydropower,98,China
State Street Global Advisors,Banking & Financial Services,Asset Management,151,United States
Statkraft,Energy and Utilities,Hydropower,113,Norway
Steamship Mutual,Insurance,Marine Insurance,115,United Kingdom
Steel Dynamics,Construction and Engineering,Construction Materials,151,United States
SteelSeries,Technology,Computer Peripherals,106,Denmark
Steelcase Inc.,Manufacturing,Furniture Manufacturing,151,United States
Steeper Group,Healthcare and Pharmaceuticals,Prosthetics,115,United Kingdom
Stelia Aerospace,Aerospace and Defense,Aerospace Structures & Composites,118,France
Stellantis,Automobile,Passenger Vehicles,123,Netherlands
Stellantis,Manufacturing,Automotive Manufacturing,123,Netherlands
Stem,Energy and Utilities,Battery Storage,151,United States
Stem,Energy and Utilities,Utility-Scale Storage,151,United States
Stena Line,Transportation and Logistics,Maritime Passenger Services,114,Sweden
Stepan Company,Chemicals,Specialty Chemicals,151,United States
Stepan Company,Chemicals,Industrial Cleaners,151,United States
Sterlite Technologies,Telecommunications and ICT,Fiber Optics,81,India
Steves Auto Restorations,Automobile,Classic Car Restoration,151,United States
Stewart Title,Insurance,Title Insurance,151,United States
Stifel Financial,Banking & Financial Services,Investment Banking,151,United States
Stitch Fix,Retail,Subscription Boxes,151,United States
Stitcher Media (SiriusXM),Media and Entertainment,Podcasting,151,United States
Stockland,Construction and Engineering,Residential Construction,185,Australia
Stockmeier Group,Chemicals,Chemical Distribution,119,Germany
Stok,Professional Services,Real Estate Consulting,151,United States
Stone Ridge Asset Management,Insurance,Catastrophe Bonds,151,United States
Stonyfield Farm (Lactalis),Agriculture,Organic Farming,118,France
StorEdge Solutions,Energy and Utilities,Utility-Scale Storage,151,United States
Stora Enso,Manufacturing,Paper & Pulp,108,Finland
Stradivarius (Inditex),Retail,Fast Fashion,148,Spain
Stratasys,Technology,3D Printing,151,United States
Strategy& (PwC),Professional Services,Management Consulting,151,United States
Stratistics MRC,Professional Services,Market Research,151,United States
Stratus Technologies,Technology,Mainframe Systems,151,United States
Straumann Group,Manufacturing,Medical Devices,124,Switzerland
Strauss Group Coffee,Food and Beverage,Coffee & Tea,61,Israel
Stride Inc.,Education,K-12 Education (Private Schools),151,United States
Strides Pharma Science,Healthcare and Pharmaceuticals,Generic Drugs,81,India
Stripe,Banking & Financial Services,Payment Processing,151,United States
Stripe,Banking & Financial Services,FinTech,151,United States
Stronghold Digital Mining,Technology,Blockchain Hardware,151,United States
Stryker Corporation,Manufacturing,Medical Devices,151,United States
Stryker Corporation,Healthcare and Pharmaceuticals,Surgical Instruments,151,United States
Stryker Corporation,Healthcare and Pharmaceuticals,Medical Robotics,151,United States
Studio Ghibli,Media and Entertainment,Animation & VFX,100,Japan
StudioCanal,Media and Entertainment,Film Production,118,France
Studsvik AB,Construction and Engineering,Demolition & Decommissioning,114,Sweden
Study Group,Education,Educational Consulting,115,United Kingdom
Study in Australia,Education,Study Abroad Services,185,Australia
Study in Canada,Education,Study Abroad Services,150,Canada
Study in Japan,Education,Study Abroad Services,100,Japan
StudyPortals,Education,Study Abroad Services,123,Netherlands
SubCom,Telecommunications and ICT,Submarine Cables,151,United States
Subaru Corporation,Manufacturing,Automotive Manufacturing,100,Japan
Subaru Corporation,Automobile,Passenger Vehicles,100,Japan
Subway,Travel and Tourism,Restaurant Chains (Tourist-Focused),151,United States
Sudarshan Chemical Industries,Chemicals,Dyes & Pigments,81,India
Suez,Energy and Utilities,Water Utilities,118,France
Suez Water Technologies,Chemicals,Water Treatment Chemicals,118,France
Suez Water Technologies & Solutions,Energy and Utilities,Water Utilities,118,France
Sugon,Technology,Supercomputing,98,China
Sukhoi,Aerospace and Defense,Military Aircraft Manufacturing,132,Russia
Sukhoi Civil Aircraft,Aerospace and Defense,Commercial Aircraft Manufacturing,132,Russia
Sullivan & Cromwell,Professional Services,Legal Services,151,United States
Sumitomo Chemical,Chemicals,Petrochemicals,100,Japan
Sumitomo Chemical,Agriculture,Pesticides & Herbicides,100,Japan
Sumitomo Chemical,Manufacturing,Chemical Manufacturing,100,Japan
Sumitomo Chemical Agrosciences,Chemicals,Fertilizers & Agrochemicals,100,Japan
Sumitomo Chemical Electronics,Chemicals,Electronic Chemicals,100,Japan
Sumitomo Chemical Plastics,Chemicals,Plastic Resins,100,Japan
Sumitomo Corporation Irrigation,Agriculture,Irrigation Systems,100,Japan
Sumitomo Electric,Automobile,Auto Parts Manufacturing,100,Japan
Sumitomo Electric,Telecommunications and ICT,Fiber Optics,100,Japan
Sumitomo Heavy Industries,Manufacturing,Industrial Machinery,100,Japan
Sumitomo Heavy Industries,Manufacturing,Shipbuilding,100,Japan
Sumitomo Life,Insurance,Life Insurance,100,Japan
Sumitomo Osaka Cement,Manufacturing,Building Materials,100,Japan
Sumitomo Osaka Cement,Construction and Engineering,Construction Materials,100,Japan
Sumitomo Rubber Industries,Automobile,Tire Manufacturing,100,Japan
Summit Industrial REIT,Real Estate,Industrial Warehousing,150,Canada
Sun Communities,Real Estate,REITs,151,United States
Sun Life Financial,Insurance,Life Insurance,150,Canada
Sun Life Financial,Insurance,Disability Insurance,150,Canada
Sun Pharmaceutical,Healthcare and Pharmaceuticals,Generic Drugs,81,India
SunOpta,Agriculture,Organic Farming,150,Canada
SunPower,Energy and Utilities,Renewable Energy,151,United States
SunPower,Energy and Utilities,Solar Panel Manufacturing,151,United States
Sundrop Farms,Agriculture,Sustainable Agriculture,185,Australia
Sungrow,Energy and Utilities,Utility-Scale Storage,98,China
Sungrow,Energy and Utilities,Battery Storage,98,China
Sungrow Power Supply,Manufacturing,Renewable Energy Equipment,98,China
Suning,Retail,Consumer Electronics Retail,98,China
Sunkist Growers,Food and Beverage,Fruit & Vegetable Processing,151,United States
Sunrise Senior Living,Real Estate,Senior Living Facilities,151,United States
Sunrun,Energy and Utilities,Solar Panel Manufacturing,151,United States
Sunshine Sachs Morgan & Lylis,Professional Services,Public Relations,151,United States
Suntec Real Estate Investment Trust,Construction and Engineering,Real Estate Development,94,Singapore
Suntory Beverage,Food and Beverage,Soft Drinks,100,Japan
Suntory Beverage Water Brands,Food and Beverage,Water & Beverages,100,Japan
Suntory Holdings,Manufacturing,Beverage Production,100,Japan
Suntory Holdings,Food and Beverage,Alcoholic Beverages,100,Japan
Super Tower,Telecommunications and ICT,Telecom Tower Management,95,Thailand
SuperBetter,Healthcare and Pharmaceuticals,Mental Health Apps,151,United States
SuperShuttle,Travel and Tourism,Transportation Services (Buses/Shuttles),151,United States
Supercell,Media and Entertainment,Video Games,108,Finland
Supercheap Auto,Retail,Automotive Parts Retail,185,Australia
Superdrug,Retail,Beauty Retailers,115,United Kingdom
Suprema Inc.,Technology,Biometric Systems,104,South Korea
Surveying Solutions Group,Construction and Engineering,Surveying & Mapping,115,United Kingdom
Suunto,Technology,Wearable Tech,108,Finland
Suzhou Jinhong Gas,Chemicals,Industrial Gases,98,China
Suzlon Energy,Energy and Utilities,Wind Farm Operations,81,India
Suzuki Jimny,Automobile,Off-Road Vehicles,100,Japan
Suzuki Motor Corporation,Automobile,Passenger Vehicles,100,Japan
Suzuki Motorcycles,Automobile,Motorcycles,100,Japan
Svante,Energy and Utilities,Carbon Capture,150,Canada
Svenska Cellulosa Aktiebolaget (SCA),Manufacturing,Paper & Pulp,114,Sweden
Svolt Energy,Automobile,EV Batteries,98,China
Swarm Technologies (SpaceX),Technology,Satellite Tech,151,United States
Swarovski,Retail,Jewelry Retail,116,Austria
Sweco,Professional Services,Engineering Consulting,114,Sweden
Sweco Group,Construction and Engineering,Engineering Design,114,Sweden
Sweco Sustainability,Construction and Engineering,Green Building Consulting,114,Sweden
Sweco Urban Planning,Construction and Engineering,Urban Planning,114,Sweden
Swim.AI,Technology,Edge Computing,151,United States
Swinerton Builders,Real Estate,Sustainable Buildings,151,United States
Swire Properties,Construction and Engineering,Real Estate Development,99,Hong Kong
Swire Shipping,Transportation and Logistics,Marine Shipping,94,Singapore
Swish,Automobile,Car Subscription Services,151,United States
