id,name,country_id,country_name
17982,Harry Winston,151,United States
17983,Harvey Norman,185,Australia
17984,Harvey Norman,185,Australia
17985,Hasbro,151,United States
17986,Heinemann,119,Germany
17987,HelloFresh,119,Germany
17988,Hermès,118,France
17989,H&M Group,114,Sweden
17990,Holly & Lil,115,United Kingdom
17991,Home Centre (Landmark Group),71,United Arab Emirates
17992,HomeGoods (TJX),151,United States
17993,IKEA,123,Netherlands
17994,Imagining,151,United States
17995,Isetan Mitsukoshi,100,Japan
17996,Zara (Inditex),148,Spain
17997,Ingolstadt Village,119,Germany
17998,InMotion,151,United States
17999,Innisfree,104,South Korea
18000,Intersport,124,Switzerland
18001,IPSY,151,United States
18002,James Allen,151,United States
18003,James Richardson Corporation,185,Australia
18004,JB Hi-Fi,185,Australia
18005,JCPenney,151,United States
18006,JD.com,98,China
18007,JD Sports,115,United Kingdom
18008,Jofemar Corporation,148,Spain
18009,Jollyes,115,United Kingdom
18010,Joyalukkas,81,India
18011,Jumia,19,Nigeria
18012,JYSK,106,Denmark
18013,Kalyan Jewellers,81,India
18014,Kering,118,France
18015,Kids II,151,United States
18016,Kiehl's (L'Oréal),151,United States
18017,Kik Textilien,119,Germany
18018,King Power,95,Thailand
18019,Kinokuniya,100,Japan
18020,Kohl's,151,United States
18021,Koko's,185,Australia
18022,Kroger,151,United States
18023,Kyobo Book Centre,104,South Korea
18024,Liber Feltrinelli,140,Italy
18025,Lagardère Travel Retail,118,France
18026,Las Rozas Village,148,Spain
18027,La Vallée Village,118,France
18028,Lazada (Alibaba),94,Singapore
18029,La-Z-Boy,151,United States
18030,Learning Express Toys,151,United States
18031,LEGO Store,106,Denmark
18032,Leroy Merlin,118,France
18033,Lidl,119,Germany
18034,Loblaw Companies,150,Canada
18035,Lojas Americanas,175,Brazil
18036,Lookfantastic,115,United Kingdom
18037,Loot Crate,151,United States
18038,3Sixty Duty Free (Lotte),104,South Korea
18039,Lotte Department Store,104,South Korea
18040,Luk Fook,99,Hong Kong
18041,Lululemon Athletica,150,Canada
18042,Lush,115,United Kingdom
18043,LVMH,118,France
18044,Maasmechelen Village,117,Belgium
18045,Macy's,151,United States
18046,STORY (acquired by Macy's),151,United States
18047,Made.com,115,United Kingdom
18048,Massimo Dutti (Inditex),148,Spain
18049,Mastermind Toys,150,Canada
18050,Mattel,151,United States
18051,Maxi Zoo (Fressnapf),119,Germany
18052,McArthurGlen Group,115,United Kingdom
18053,Serravalle Designer Outlet,140,Italy
18054,Barberino Designer Outlet,140,Italy
18055,Ashford Designer Outlet,115,United Kingdom
18056,Mecca Brands,185,Australia
18057,MediaMarktSaturn,119,Germany
18058,Mejuri,150,Canada
18059,Melissa & Doug,151,United States
18060,Mercado Libre,173,Argentina
18061,Miniso,98,China
18062,Ministry of Retail,151,United States
18063,Mister Auto,118,France
18064,Modell's Sporting Goods,151,United States
18065,Moncler,140,Italy
18066,Mr Price Group,54,South Africa
18067,Muji (Ryohin Keikaku),100,Japan
18068,M.video,132,Russia
18069,Myer,185,Australia
18070,NAPA Auto Parts,151,United States
18071,Natuzzi,140,Italy
18072,Neighborhood Goods,151,United States
18073,Neinver (Fashion Outlet),148,Spain
18074,Newegg,151,United States
18075,Nike,151,United States
18076,Nitori Holdings,100,Japan
18077,Nordstrom,151,United States
18078,N&W Global Vending,140,Italy
18079,NYX Professional Makeup (L'Oréal),151,United States
18080,Ollie's Bargain Outlet,151,United States
18081,O'Reilly Auto Parts,151,United States
18082,OTTO Group,119,Germany
18083,Pandora,106,Denmark
18084,Pep Boys,151,United States
18085,Petbarn,185,Australia
18086,Petco,151,United States
18087,Petland,151,United States
18088,Pets at Home,115,United Kingdom
18089,PetSmart Canada,150,Canada
18090,Petsmart,151,United States
18091,Petstock,185,Australia
18092,Pet Supermarket,151,United States
18093,Pet Supplies Plus,151,United States
18094,Pet Valu,150,Canada
18095,Pinduoduo,98,China
18096,Popular Bookstore,94,Singapore
18097,PopUp Mob,151,United States
18098,PopUp Retail Asia,94,Singapore
18099,PopUp Shop Singapore,94,Singapore
18100,Power Retail,54,South Africa
18101,Prada Group,140,Italy
18102,Gotemba Premium Outlets,100,Japan
18103,Chelsea Premium Outlets (Simon),151,United States
18104,Las Americas Premium Outlets,151,United States
18105,Woodbury Common Premium Outlets,151,United States
18106,Desert Hills Premium Outlets,151,United States
18107,Primark,115,United Kingdom
18108,Pull & Bear (Inditex),148,Spain
18109,Puma,119,Germany
18110,PVH Corp (Calvin Klein/Tommy Hilfiger),151,United States
18111,Rakuten,100,Japan
18112,Ralph Lauren,151,United States
18113,Rojo,151,United States
18114,REI Co-op,151,United States
18115,The Reject Shop,185,Australia
18116,Reliance Digital,81,India
18117,Repco,185,Australia
18118,Rewe Group,119,Germany
18119,Restoration Hardware,151,United States
18120,Richemont,124,Switzerland
18121,RockAuto,151,United States
18122,Rolex,124,Switzerland
18123,Ross Stores,151,United States
18124,Royal Vendors,151,United States
18125,RT-Mart,105,Taiwan
18126,Sainsbury's,115,United Kingdom
18127,Sally Beauty,151,United States
18128,SandenVendo,100,Japan
18129,Scoop NYC Pop-Ups,151,United States
18130,Seaga Manufacturing,151,United States
18131,Selfridges,115,United Kingdom
18132,Sephora (LVMH),118,France
18133,Shein,94,Singapore
18134,Shilla Duty Free,104,South Korea
18135,Shinsegae,104,South Korea
18136,Shiseido,100,Japan
18137,Shopify,150,Canada
18138,Sielaff GmbH,119,Germany
18139,Signet Jewelers (Kay/Zales),115,United Kingdom
18140,Simon Property Group,151,United States
18141,Smyths Toys,115,United Kingdom
18142,Space NK,115,United Kingdom
18143,Spin Master,150,Canada
18144,Sports Direct (Frasers Group),115,United Kingdom
18145,Standaard Boekhandel,117,Belgium
18146,Starboard Cruise Services,151,United States
18147,Stitch Fix,151,United States
18148,Stradivarius (Inditex),148,Spain
18149,Suning,98,China
18150,Supercheap Auto,185,Australia
18151,Superdrug,115,United Kingdom
18152,Swarovski,116,Austria
18153,Takashimaya,100,Japan
18154,Tanger Outlets,151,United States
18155,Tanishq (Titan),81,India
18156,Tapestry (Coach/Kate Spade),151,United States
18157,Target,151,United States
18158,Target Toys,151,United States
18159,Temporary Shop,118,France
18160,Tesco,115,United Kingdom
18161,Thalia,119,Germany
18162,Hudson's Bay Company,150,Canada
18163,The Body Shop,175,Brazil
18164,The Canvas,151,United States
18165,The Edit LDN,115,United Kingdom
18166,The Line,151,United States
18167,The Pop-Up Agency,118,France
18168,The Entertainer,115,United Kingdom
18169,Tiffany & Co. (LVMH),151,United States
18170,TJX Companies (TJ Maxx/Marshalls),151,United States
18171,Tod's Group,140,Italy
18172,Tokopedia (GoTo),89,Indonesia
18173,Toys R Us,151,United States
18174,Ulta Beauty,151,United States
18175,Under Armour,151,United States
18176,Universal Yums,151,United States
18177,Urban Outfitters,151,United States
18178,Valentino,140,Italy
18179,Value Retail (Bicester Village),115,United Kingdom
18180,Vinebox,151,United States
18181,Walmart,151,United States
18182,Walmart Toys,151,United States
18183,Waterstones,115,United Kingdom
18184,Watsons (AS Watson),99,Hong Kong
18185,Wayfair,151,United States
18186,Wayfair,151,United States
18187,Westomatic Vending,115,United Kingdom
18188,WHSmith,115,United Kingdom
18189,Williams-Sonoma (Pottery Barn/West Elm),151,United States
18190,Wish,151,United States
18191,Woolworths,185,Australia
18192,Deutsche Wurlitzer,119,Germany
18193,Yamada Denki,100,Japan
18194,Yodobashi Camera,100,Japan
18195,Zalando,119,Germany
18196,Zalando,119,Germany
18197,Ermenegildo Zegna,140,Italy
18198,Zoomark (Zoo Plus),119,Germany
18199,1QBit,150,Canada
18200,GitLab,151,United States
18201,Amplitude,151,United States
18202,Apache Software Foundation,151,United States
18203,Arch Linux,150,Canada
18204,Argo Blockchain,115,United Kingdom
18205,Atos (BullSequana),118,France
18206,BullSequana (Atos),118,France
18207,Amazon (Amazon Linux),151,United States
18208,Amazon AWS IoT Greengrass,151,United States
18209,Amazon Braket,151,United States
18210,Microsoft Azure Edge,151,United States
18211,BigRep,119,Germany
18212,Bit Digital,151,United States
18213,Bitfarms,150,Canada
18214,Canaan Creative,98,China
18215,Clearpath Robotics,150,Canada
18216,Core Scientific,151,United States
18217,Alibaba Quantum Lab,98,China
18218,Databricks,151,United States
18219,Dr. Smartphone,150,Canada
18220,Elementary OS,151,United States
18221,Epson Moverio,100,Japan
18222,Formlabs,151,United States
18223,Fedora Project,151,United States
18224,Notion,151,United States
18225,GitHub (Microsoft),151,United States
18226,Grafana Labs,151,United States
18227,GRIID Infrastructure,151,United States
18228,Heap Analytics,151,United States
18229,Hologram,151,United States
18230,Hut 8 Mining,150,Canada
18231,Immersed,151,United States
18232,IonQ,151,United States
18233,Kleos Space,121,Luxembourg
18234,Linux Mint,115,United Kingdom
18235,Locus Robotics,151,United States
18236,Looker (Google),151,United States
18237,Marathon Digital Holdings,151,United States
18238,Markforged,151,United States
18239,Mixpanel,151,United States
18240,ABB Robotics,124,Switzerland
18241,Nuheara,151,United States
18242,OpenJS Foundation,151,United States
18243,Open Source Initiative,151,United States
18244,ARM Mbed,115,United Kingdom
18245,Oura Ring,108,Finland
18246,Phonebitz,54,South Africa
18247,Phone Doctor Plus,151,United States
18248,Playdate (Panic),151,United States
18249,Precise Biometrics,114,Sweden
18250,Microsoft Quantum,151,United States
18251,Google Quantum AI,151,United States
18252,Quantum Circuits Inc.,151,United States
18253,Quantum Motion,115,United Kingdom
18254,SUSE Rancher,119,Germany
18255,ReactOS Foundation,119,Germany
18256,Riot Blockchain,151,United States
18257,Robotiq,150,Canada
18258,RockIT Repairs,151,United States
18259,ASUS ROG,105,Taiwan
18260,SerenityOS,114,Sweden
18261,Shiftall (Panasonic),100,Japan
18262,SteelSeries,106,Denmark
18263,Stronghold Digital Mining,151,United States
18264,Swarm Technologies (SpaceX),151,United States
18265,TeraWulf,151,United States
18266,Verizon ThingSpace,151,United States
18267,Canonical (Ubuntu),115,United Kingdom
18268,Ultimaker,123,Netherlands
18269,AnkerMake (Anker),98,China
18270,Varjo,108,Finland
18271,WordPress (Automattic),151,United States
18272,3D Systems,151,United States
18273,8th Wall,151,United States
18274,Acer,105,Taiwan
18275,ADLINK Technology,105,Taiwan
18276,Adobe,151,United States
18277,Alation,151,United States
18278,Alteryx,151,United States
18279,Amazfit (Zepp Health),98,China
18280,AMD,151,United States
18281,AMD,151,United States
18282,Analog Devices,151,United States
18283,Anaplan,151,United States
18284,Anbernic,98,China
18285,Apple (macOS/iOS),151,United States
18286,Apple,151,United States
18287,Apple Watch,151,United States
18288,Applied Materials,151,United States
18289,ASG Technologies,151,United States
18290,ASML,123,Netherlands
18291,Astranis,151,United States
18292,Asurion,151,United States
18293,Asus,105,Taiwan
18294,Atari,151,United States
18295,Atlassian,185,Australia
18296,Aware Inc.,151,United States
18297,AYANEO,98,China
18298,Ayla Networks,151,United States
18299,BCN3D,148,Spain
18300,ThinkParQ (BeeGFS),119,Germany
18301,BenQ,105,Taiwan
18302,BioID,119,Germany
18303,Bitmain,98,China
18304,Blue River Technology (John Deere),151,United States
18305,BMC Software,151,United States
18306,Bosch IoT,119,Germany
18307,Bose Frames,151,United States
18308,Boston Dynamics,151,United States
18309,Broadcom,151,United States
18310,CA Technologies (Broadcom),151,United States
18311,Capella Space,151,United States
18312,Carbon,151,United States
18313,CPR Cell Phone Repair,151,United States
18314,Cipher Mining,151,United States
18315,Cisco IoT,151,United States
18316,Cisco IoT Edge,151,United States
18317,CleanSpark,151,United States
18318,ClearBlade,151,United States
18319,CNCF (Cloud Native),151,United States
18320,Cognitec Systems,119,Germany
18321,Compuware,151,United States
18322,Confluent (Apache Kafka),151,United States
18323,Corsair,151,United States
18324,Corsair,151,United States
18325,Cray (HPE),151,United States
18326,Daon,151,United States
18327,DDN Storage,151,United States
18328,Debian Project,151,United States
18329,Alienware (Dell),151,United States
18330,Dell,151,United States
18331,Dell EMC,151,United States
18332,Dell EMC,151,United States
18333,Desktop Metal,151,United States
18334,Docusign,151,United States
18335,Domo,151,United States
18336,Drupal Association,151,United States
18337,D-Wave Systems,150,Canada
18338,DXC Technology,151,United States
18339,Ebang,98,China
18340,Eclipse Foundation,150,Canada
18341,EdgeConneX,151,United States
18342,Edge Intelligence,150,Canada
18343,Elastic,123,Netherlands
18344,Elastic,123,Netherlands
18345,Electric Imp,151,United States
18346,EOS GmbH,119,Germany
18347,Eutelsat,118,France
18348,FaceFirst (Allegion),151,United States
18349,Fanuc,100,Japan
18350,Fetch Robotics (Zebra),151,United States
18351,Fingerprint Cards AB,114,Sweden
18352,Fitbit (Google),151,United States
18353,Fixerman,151,United States
18354,FogHorn Systems,151,United States
18355,FoneFix,185,Australia
18356,FoneLab,98,China
18357,Fossil Group,151,United States
18358,FreeBSD Foundation,151,United States
18359,Free Software Foundation,151,United States
18360,Fujitsu,100,Japan
18361,Fujitsu GS21,100,Japan
18362,Fulcrum Biometrics,151,United States
18363,GadgetGuru,81,India
18364,Garmin,151,United States
18365,GE Digital,151,United States
18366,Geek Squad (Best Buy),151,United States
18367,Gentoo Foundation,151,United States
18368,Toshiba Quantum,100,Japan
18369,Globalstar,151,United States
18370,GMO Internet Group,100,Japan
18371,GoodData,151,United States
18372,Google (Android/ChromeOS),151,United States
18373,Retroid,98,China
18374,GPD Win,98,China
18375,GT Software,151,United States
18376,Haiku Project,151,United States
18377,Halong Mining,97,Vietnam
18378,Hanvon Technology,98,China
18379,HashiCorp,151,United States
18380,HawkEye 360,151,United States
18381,Helium,151,United States
18382,Crossmatch (HID Global),151,United States
18383,Honeywell Quantum,151,United States
18384,Honeywell,151,United States
18385,HP Inc.,151,United States
18386,HP Multi Jet Fusion,151,United States
18387,HPE Edgeline,151,United States
18388,HPE NonStop,151,United States
18389,Huawei,98,China
18390,Huawei Watch,98,China
18391,HyperX (HP),151,United States
18392,HyperX (HP),151,United States
18393,IBM (z/OS),151,United States
18394,IBM,151,United States
18395,IBM Edge Computing,151,United States
18396,IBM Z Series,151,United States
18397,IBM Quantum,151,United States
18398,ICEYE,108,Finland
18399,iCracked (Apple Authorized),151,United States
18400,IDEMIA,118,France
18401,iExperts,94,Singapore
18402,iMend,115,United Kingdom
18403,Infineon,119,Germany
18404,Inmarsat (Viasat),115,United Kingdom
18405,Innosilicon,98,China
18406,Innovatrics,133,Slovakia
18407,Inspur,98,China
18408,Intel,151,United States
18409,Intel,151,United States
18410,Intel IoT Edge,151,United States
18411,Intelsat,121,Luxembourg
18412,Intuit,151,United States
18413,Iridium Communications,151,United States
18414,iRobot,151,United States
18415,Kingston Technology,151,United States
18416,KLA Corporation,151,United States
18417,KUKA Robotics,119,Germany
18418,Lam Research,151,United States
18419,Lenovo,98,China
18420,Lenovo,98,China
18421,Lenovo ThinkEdge,98,China
18422,Linux Foundation,151,United States
18423,Logitech,124,Switzerland
18424,Logitech G,124,Switzerland
18425,Losant,151,United States
18426,Lynx Mixed Reality,118,France
18427,LzLabs,124,Switzerland
18428,Magic Leap,151,United States
18429,Magic Leap,151,United States
18430,Maxar Technologies,151,United States
18431,Meta Reality Labs,151,United States
18432,Xiaomi Mi Band,98,China
18433,MicroBT,98,China
18434,Microchip Technology,151,United States
18435,Micro Focus,115,United Kingdom
18436,Microsoft (Windows),151,United States
18437,Microsoft HoloLens,151,United States
18438,MicroStrategy,151,United States
18439,Mobvoi (TicWatch),98,China
18440,Mojo Vision,151,United States
18441,Mozilla,151,United States
18442,MSI,105,Taiwan
18443,MSI,105,Taiwan
18444,NEC Corporation,100,Japan
18445,NEC Biometrics,100,Japan
18446,Neurala,151,United States
18447,Neurotechnology,112,Lithuania
18448,Nintendo,100,Japan
18449,Nreal,98,China
18450,NVIDIA,151,United States
18451,NVIDIA,151,United States
18452,Mellanox (NVIDIA),61,Israel
18453,NXP Semiconductors,123,Netherlands
18454,Omron Automation,100,Japan
18455,OneWeb,115,United Kingdom
18456,OneXPlayer,98,China
18457,OpenStack Foundation,151,United States
18458,Oracle (Solaris),151,United States
18459,Oracle,151,United States
18460,Palantir,151,United States
18461,Palantir,151,United States
18462,ParTec,119,Germany
18463,Pegasystems,151,United States
18464,PEZY Computing,100,Japan
18465,Phone Clinic,186,New Zealand
18466,Pico Interactive (ByteDance),98,China
18467,Planet Labs,151,United States
18468,Sony (PlayStation),100,Japan
18469,Sony PlayStation VR,100,Japan
18470,Polar Electro,108,Finland
18471,Syncsort (Precisely),151,United States
18472,Proto Labs,151,United States
18473,Prusa Research,127,Czech Republic
18474,PsiQuantum,151,United States
18475,PTC (ThingWorx),151,United States
18476,QC Ware,151,United States
18477,Qlik,151,United States
18478,Qualcomm,151,United States
18479,Qualcomm Snapdragon Spaces,151,United States
18480,Qualtrics,151,United States
18481,Quantinuum (Honeywell),151,United States
18482,Ray-Ban Stories (Meta),151,United States
18483,Razer,151,United States
18484,Razer,151,United States
18485,Red Hat (RHEL),151,United States
18486,Red Hat OpenShift,151,United States
18487,Renishaw,115,United Kingdom
18488,Rethink Robotics,119,Germany
18489,Rigetti Computing,151,United States
18490,Rocket Software,151,United States
18491,Rokid,98,China
18492,Sage Group,115,United Kingdom
18493,Saguna Networks,61,Israel
18494,Salesforce,151,United States
18495,Samsara,151,United States
18496,Samsung Foundry,104,South Korea
18497,Samsung,104,South Korea
18498,Samsung Galaxy Watch,104,South Korea
18499,SAP,119,Germany
18500,Scale Computing,151,United States
18501,Schneider Electric,118,France
18502,Seagate,151,United States
18503,Section.IO,185,Australia
18504,SEGA,100,Japan
18505,ServiceNow,151,United States
18506,SES S.A.,121,Luxembourg
18507,SGI (HPE),151,United States
18508,Shapeways,151,United States
18509,Siemens,119,Germany
18510,Sigfox,118,France
18511,Sinterit,130,Poland
18512,Sisense,151,United States
18513,SK Hynix,104,South Korea
18514,Snowflake,151,United States
18515,SoftBank Robotics,100,Japan
18516,Spire Global,151,United States
18517,Splunk,151,United States
18518,STMicroelectronics,124,Switzerland
18519,Staples EasyTech,151,United States
18520,SpaceX (Starlink),151,United States
18521,Valve (Steam Deck),151,United States
18522,Aethon (ST Engineering),151,United States
18523,Stratasys,151,United States
18524,Stratus Technologies,151,United States
18525,Sugon,98,China
18526,Suprema Inc.,104,South Korea
18527,SUSE (openSUSE),119,Germany
18528,SUSE Linux Enterprise Mainframe,119,Germany
18529,Suunto,108,Finland
18530,Swim.AI,151,United States
18531,Synaptics,151,United States
18532,Tableau (Salesforce),151,United States
18533,Tascent,151,United States
18534,Telesat,150,Canada
18535,Teradyne,151,United States
18536,Thales Gemalto,118,France
18537,The Phone Lab,115,United Kingdom
18538,ThoughtSpot,151,United States
18539,Texas Instruments,151,United States
18540,TIBCO Software,151,United States
18541,Tizen (Linux Foundation),151,United States
18542,TmaxSoft,104,South Korea
18543,TRUMPF,119,Germany
18544,TSMC,105,Taiwan
18545,Twilio,151,United States
18546,uBreakiFix,151,United States
18547,Ubiquiti Networks,151,United States
18548,UiPath,131,Romania
18549,Ultraleap,115,United Kingdom
18550,UMC,105,Taiwan
18551,Unisys ClearPath,151,United States
18552,Universal Robots,106,Denmark
18553,Virtel (UV Software),115,United Kingdom
18554,Vapor IO,151,United States
18555,Vecna Robotics,151,United States
18556,Veeva Systems,151,United States
18557,Veridium,115,United Kingdom
18558,Viasat,151,United States
18559,ViewSonic,151,United States
18560,HTC Vive,105,Taiwan
18561,VMware,151,United States
18562,Vuzix,151,United States
18563,Vuzix Smart Glasses,151,United States
18564,Wacom,100,Japan
18565,Western Digital,151,United States
18566,Whoop,151,United States
18567,Withings,118,France
18568,Workday,151,United States
18569,Xanadu Quantum,150,Canada
18570,Microsoft (Xbox),151,United States
18571,XPG (ADATA),105,Taiwan
18572,XREAL (formerly Nreal),98,China
18573,XYZprinting,105,Taiwan
18574,Yaskawa Electric,100,Japan
18575,Zapata Computing,151,United States
18576,Zededa,151,United States
18577,Zoom Video,151,United States
18578,Facebook (Meta),151,United States
18579,Aircall,118,France
18580,Amazon,151,United States
18581,Amazon Connect,151,United States
18582,BLiNQ Networks,150,Canada
18583,C3.ai,151,United States
18584,CallHippo,81,India
18585,Google,151,United States
18586,Consolidated Communications,151,United States
18587,CyrusOne,151,United States
18588,Discord,151,United States
18589,Accelink Technology,98,China
18590,Datang Telecom,98,China
18591,Google Fi,151,United States
18592,Sumitomo Electric,100,Japan
18593,JustCall,151,United States
18594,Line Corporation,100,Japan
18595,Ribbon Communications,151,United States
18596,Relayr (Munich Re),119,Germany
18597,Seaborn Networks,151,United States
18598,Serenova (Lifesize),151,United States
18599,Tello Mobile,151,United States
18600,Telnyx,151,United States
18601,Ting Mobile,151,United States
18602,Google Voice,151,United States
18603,VoIP.ms,150,Canada
18604,Voximplant,151,United States
18605,Workz Group,71,United Arab Emirates
18606,3CLogic,151,United States
18607,3CX,58,Cyprus
18608,8x8 Inc.,151,United States
18609,8x8 Inc.,151,United States
18610,8x8 Contact Center,151,United States
18611,A10 Networks,151,United States
18612,Accenture,151,United States
18613,Actility,118,France
18614,Arthur D. Little,115,United Kingdom
18615,ADTRAN,151,United States
18616,ADVA Optical Networking,119,Germany
18617,Affirmed Networks (Microsoft),151,United States
18618,Agara,81,India
18619,Airspan Networks,151,United States
18620,Airspan Networks,151,United States
18621,Bharti Airtel,81,India
18622,AirTrunk,185,Australia
18623,Akamai Technologies,151,United States
18624,Alcatel-Lucent Enterprise,118,France
18625,Altair,151,United States
18626,Altice USA,151,United States
18627,Altiostar (Rakuten),151,United States
18628,Altman Solon,151,United States
18629,America Movil,157,Mexico
18630,American Tower,151,United States
18631,Analysys Mason,115,United Kingdom
18632,Arista Networks,151,United States
18633,HPE (Aruba),151,United States
18634,ASN (Alcatel Submarine Networks),118,France
18635,AST SpaceMobile,151,United States
18636,ATC Telecom Infrastructure,151,United States
18637,Athonet,140,Italy
18638,Atlantic Zeiser,139,Greece
18639,AT&T,151,United States
18640,Avanti Communications,115,United Kingdom
18641,Avanti Communications,115,United Kingdom
18642,Avaya Holdings,151,United States
18643,Avaya,151,United States
18644,Ayla Networks,151,United States
18645,Bain & Company,151,United States
18646,Bandwidth Inc.,151,United States
18647,Barracuda Networks,151,United States
18648,Boston Consulting Group,151,United States
18649,Bharti Infratel,81,India
18650,BlueJeans (Verizon),151,United States
18651,Boost Mobile,151,United States
18652,Symantec (Broadcom),151,United States
18653,BT Group,115,United Kingdom
18654,Calix,151,United States
18655,Cambium Networks,151,United States
18656,Capgemini,118,France
18657,Carriots,148,Spain
18658,Casa Systems,151,United States
18659,Celent,151,United States
18660,Cellnex Telecom,148,Spain
18661,Ceragon Networks,61,Israel
18662,Ceragon Networks,61,Israel
18663,Check Point Software,61,Israel
18664,Check Point Software,61,Israel
18665,China Mobile,98,China
18666,China Mobile,98,China
18667,China Telecom,98,China
18668,China Telecom,98,China
18669,China Unicom,98,China
18670,China Unicom,98,China
18671,Ciena Corporation,151,United States
18672,Ciena Corporation,151,United States
18673,Cisco Systems,151,United States
18674,Cisco Systems,151,United States
18675,Cisco Systems,151,United States
18676,Cisco Systems,151,United States
18677,Cisco Contact Center,151,United States
18678,Citrix Systems,151,United States
18679,ClearBlade,151,United States
18680,Cloudflare,151,United States
18681,Cooperative Network Services,151,United States
18682,Colt DCS,115,United Kingdom
18683,Comba Telecom,99,Hong Kong
18684,CommScope,151,United States
18685,CommScope,151,United States
18686,Arris International (CommScope),151,United States
18687,Ruckus Networks (CommScope),151,United States
18688,Connect First,151,United States
18689,Consumer Cellular,151,United States
18690,Content Guru,115,United Kingdom
18691,CoreSite Realty,151,United States
18692,Corning Inc.,151,United States
18693,Cox Communications,151,United States
18694,Crown Castle,151,United States
18695,CTI Towers,151,United States
18696,Cyxtera Technologies,151,United States
18697,Dell Technologies,151,United States
18698,Deloitte,115,United Kingdom
18699,Delta Partners,71,United Arab Emirates
18700,DevicePilot,115,United Kingdom
18701,Dialpad,151,United States
18702,Dialpad,151,United States
18703,Digicel Group,168,Jamaica
18704,Digital Realty,151,United States
18705,Druid Software,110,Ireland
18706,Eastcompeace,98,China
18707,EdgeConneX,151,United States
18708,Edotco Group,91,Malaysia
18709,Enghouse Interactive,150,Canada
18710,Equinix,151,United States
18711,Ericsson,114,Sweden
18712,Ericsson,114,Sweden
18713,Eutelsat,118,France
18714,Eutelsat,118,France
18715,Extreme Networks,151,United States
18716,EY,115,United Kingdom
18717,F5 Networks,151,United States
18718,F5 Networks,151,United States
18719,FiberHome,98,China
18720,Five9,151,United States
18721,Forcepoint,151,United States
18722,Fortinet,151,United States
18723,Fortinet,151,United States
18724,FreedomPop,151,United States
18725,Freshcaller (Freshworks),151,United States
18726,Farmers Telephone Cooperative,151,United States
18727,Fujikura Ltd.,100,Japan
18728,Fujitsu,100,Japan
18729,Fujitsu,100,Japan
18730,Furukawa Electric,100,Japan
18731,Fuze,151,United States
18732,GDS Holdings,98,China
18733,Genesys,151,United States
18734,Giesecke+Devrient,119,Germany
18735,Giffgaff (O2),115,United Kingdom
18736,Gilat Satellite Networks,61,Israel
18737,Gilat Satellite Networks,61,Israel
18738,Global Marine Group,115,United Kingdom
18739,Globalstar,151,United States
18740,Global Switch,115,United Kingdom
18741,Global Tower Partners,151,United States
18742,Goldpac Group,98,China
18743,Grandstream,151,United States
18744,Grasshopper,151,United States
18745,Helios Towers,115,United Kingdom
18746,Hengbao Co.,98,China
18747,Hengtong Optic-Electric,98,China
18748,HMN Tech,98,China
18749,Huawei,98,China
18750,Huawei,98,China
18751,Huawei,98,China
18752,Huber+Suhner,124,Switzerland
18753,Hughes Network Systems,151,United States
18754,Hughes Network Systems,151,United States
18755,IBM Global Services,151,United States
18756,IDEMIA,118,France
18757,IHS Towers,115,United Kingdom
18758,Finisar (II-VI),151,United States
18759,Indus Towers,81,India
18760,Infineon Technologies,119,Germany
18761,Infinera Corporation,151,United States
18762,Infobip,138,Croatia
18763,Inmarsat (Viasat),115,United Kingdom
18764,Inmarsat (Viasat),115,United Kingdom
18765,InSite Wireless Group,151,United States
18766,Intelsat,121,Luxembourg
18767,Intelsat,121,Luxembourg
18768,Intermedia,151,United States
18769,Intermedia Unite,151,United States
18770,Iridium Communications,151,United States
18771,Jio Platforms,81,India
18772,Juniper Networks,151,United States
18773,Juniper Networks,151,United States
18774,Juniper Networks,151,United States
18775,Kaleyra,81,India
18776,Keppel DC REIT,94,Singapore
18777,Kona I,104,South Korea
18778,KPMG,123,Netherlands
18779,KT Corporation,104,South Korea
18780,Lebara Mobile,115,United Kingdom
18781,LiveOps Cloud,151,United States
18782,LogMeIn (GoTo),151,United States
18783,Jive Communications (LogMeIn),151,United States
18784,Losant,151,United States
18785,Lumentum,151,United States
18786,Lycamobile,115,United Kingdom
18787,MagicJack,151,United States
18788,Mavenir,151,United States
18789,Mavenir,151,United States
18790,Maxar Technologies,151,United States
18791,McAfee Enterprise,151,United States
18792,McKinsey & Company,151,United States
18793,MessageBird,123,Netherlands
18794,Metaswitch Networks (Microsoft),115,United Kingdom
18795,Microsoft Teams,151,United States
18796,Microsoft,151,United States
18797,MightyCall,151,United States
18798,Mint Mobile,151,United States
18799,Mitel Networks,150,Canada
18800,Mitel MiContact Center,150,Canada
18801,MTN Group,54,South Africa
18802,NEC Corporation,100,Japan
18803,NEC Corporation,100,Japan
18804,NEC Corporation,100,Japan
18805,Fonality (NetFortris),151,United States
18806,Nexans,118,France
18807,NextDC,185,Australia
18808,Nextiva,151,United States
18809,Nextiva,151,United States
18810,NICE inContact,151,United States
18811,Nokia,108,Finland
18812,Nokia,108,Finland
18813,Nokia,108,Finland
18814,NTT Communications,100,Japan
18815,NTT DATA,100,Japan
18816,NTT Docomo,100,Japan
18817,NXP Semiconductors,123,Netherlands
18818,Octonion SA,124,Switzerland
18819,OneWeb,115,United Kingdom
18820,OneWeb,115,United Kingdom
18821,OnSIP,151,United States
18822,Ooma,151,United States
